,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Title,LastNameNum,TicketSibling,isParent,isEnfant,AgeBin,FareBin,IsAlone,FamilySize,Servant,parentSurvived,childrenSurvived,parentDied,childrenDied,SiblingDied,SiblingSurvived
train,370,1.0,1,0,-0.42822039176104854,0,0,794,1.3632796449021676,0,5,39,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,371,1.0,1,1,-0.35307759150108897,1,0,73,1.1211553519504913,0,4,312,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,372,0.0,3,1,-0.8790771933208059,1,0,329,-1.1051538395689158,2,4,844,1,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0
train,373,0.0,3,1,-0.8039343930608464,0,0,368,-0.8973710928725647,2,4,65,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,374,0.0,1,1,-0.5785059922809677,0,0,835,2.0960906592239463,0,4,669,4,0.0,0.0,1,4,0,4,0,0,0,0,0,0,0
train,375,0.0,3,0,-2.0062191972201995,3,1,540,0.08593249815060405,2,3,608,5,0.0,1.0,0,2,0,5,0,0,0,1,0,3,0
train,376,1.0,1,0,0.5486360116184259,1,0,819,1.5486794146720926,0,5,520,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,377,1.0,3,0,-0.5785059922809677,0,0,745,-0.9994325698551931,2,3,425,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,378,0.0,1,1,-0.20279199098116985,0,2,37,2.5831117747265204,0,4,843,5,1.0,0.0,1,4,0,5,0,0,0,0,0,0,0
train,379,0.0,3,1,-0.7287915928008868,0,0,241,-1.5489104142866914,0,4,74,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,380,0.0,3,1,-0.8039343930608464,0,0,445,-0.9313998219224265,2,4,301,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,381,1.0,1,0,0.9243500129182237,0,0,832,2.663285891495951,0,3,75,5,0.0,0.0,2,4,0,5,0,0,0,0,0,0,0
train,382,1.0,3,0,-2.156504797740119,0,2,246,-0.2190261805536551,0,3,555,3,0.0,1.0,0,2,0,3,0,1,0,0,0,0,0
train,383,0.0,3,1,0.17292201031862803,0,0,908,-0.9127086512392576,2,4,792,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,384,1.0,1,0,0.3983504110985067,1,0,54,1.0517741972498704,2,5,349,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,385,0.0,3,1,0.022636409798708873,0,0,509,-0.9163224516047415,2,4,645,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,386,0.0,2,1,-0.8790771933208059,0,0,846,1.4272694341998533,2,4,195,7,0.0,0.0,1,4,0,7,0,0,0,0,0,0,0
train,387,0.0,3,1,-2.156504797740119,5,2,774,0.9402016419508685,2,2,292,8,0.0,1.0,0,4,0,8,0,0,0,1,0,3,0
train,388,1.0,2,0,0.4734932113584663,0,0,297,-0.4162482943735053,2,3,110,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,389,0.0,3,1,0.022636409798708873,0,0,614,-0.9371705726607245,1,4,697,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,390,1.0,2,0,-0.9542199935807656,0,0,851,-0.49797105852265383,0,3,435,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,391,1.0,1,1,0.4734932113584663,1,2,42,1.9620950176886103,2,4,131,4,1.0,0.0,2,4,0,4,0,0,1,0,0,0,0
train,392,1.0,3,1,-0.6536487925409272,0,0,548,-0.9287889827748592,2,4,370,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,393,0.0,3,1,-0.12764919072121025,2,0,331,-0.9127086512392576,2,4,301,1,0.0,0.0,1,1,0,3,0,0,0,0,0,0,0
train,394,1.0,1,0,-0.5033631920210081,1,0,572,1.8990366190191175,0,3,565,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,395,1.0,3,0,-0.42822039176104854,0,2,838,-0.1576447322124846,2,5,707,3,1.0,0.0,1,2,0,3,0,0,1,0,0,0,0
train,396,0.0,3,1,-0.5785059922809677,0,0,558,-0.9287889827748592,2,4,380,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,397,0.0,3,0,0.09777921005866845,0,0,566,-0.9214914200619991,2,3,595,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,398,0.0,2,1,1.224921213958062,0,0,307,0.3080170928776245,2,4,510,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,399,0.0,2,1,-0.5033631920210081,0,0,192,-0.6331710965388939,2,1,606,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,400,1.0,2,0,-0.12764919072121025,0,0,185,-0.4441675747227466,2,5,803,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,401,1.0,3,1,0.698921612138345,0,0,905,-0.9127086512392576,2,4,574,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,402,0.0,3,1,-0.2779347912411294,0,0,401,-0.8973710928725647,2,4,7,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,403,0.0,3,0,-0.6536487925409272,1,0,674,-0.6998752397571628,2,3,388,1,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,404,0.0,3,1,-0.12764919072121025,1,0,912,-0.2119155831182824,2,4,305,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,405,0.0,3,0,-0.7287915928008868,0,0,359,-0.82515440515439,2,3,598,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,406,0.0,2,1,0.32320761083854715,1,0,312,0.08217950756335624,2,4,269,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,407,0.0,3,1,1.6006352152578598,0,0,440,-0.9345460513600208,2,4,842,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,408,1.0,2,1,-2.0062191972201995,1,1,320,-0.03679533334104121,2,2,666,3,0.0,1.0,0,2,0,3,0,1,0,0,0,0,2
train,409,0.0,3,1,-0.6536487925409272,0,0,341,-0.9313998219224265,2,4,78,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,410,0.0,3,0,-1.4802195954004824,3,1,670,0.2860176987446175,2,3,434,5,0.0,1.0,1,3,0,5,0,0,0,0,0,4,0
train,411,0.0,3,1,0.022636409798708873,0,0,504,-0.9163224516047415,2,4,714,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,412,0.0,3,1,0.022636409798708873,0,0,669,-1.0530736602196737,1,4,319,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,413,1.0,1,0,0.2480648105785876,1,0,119,1.6478865536221916,1,3,525,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,414,0.0,2,1,-0.6536487925409272,0,0,177,-0.20214223108271204,2,4,183,3,0.0,0.0,1,2,0,3,0,0,0,0,0,0,0
train,415,1.0,3,1,1.074635613438143,0,0,897,-0.9127086512392576,2,4,776,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,416,0.0,3,0,0.022636409798708873,0,0,407,-0.8973710928725647,2,5,515,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,417,1.0,2,0,0.32320761083854715,1,1,304,0.5458902974702274,2,5,222,3,1.0,0.0,2,3,0,3,0,0,0,0,0,0,0
train,418,1.0,2,0,-0.8790771933208059,0,2,223,-0.4162482943735053,2,3,726,1,0.0,1.0,1,2,0,3,0,0,0,0,0,0,0
train,419,0.0,2,1,0.022636409798708873,0,0,306,-0.4162482943735053,2,4,496,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,420,0.0,3,0,-1.4802195954004824,0,2,424,0.22974484480448726,2,3,811,3,0.0,1.0,1,3,0,3,0,0,0,1,0,0,0
train,421,0.0,3,1,0.022636409798708873,0,0,536,-0.9163224516047415,0,4,277,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,422,0.0,3,1,-0.6536487925409272,0,0,731,-0.9366527446258573,1,4,140,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,423,0.0,3,1,-0.0525063904612507,0,0,345,-0.9189039072518957,2,4,867,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,424,0.0,3,0,-0.12764919072121025,1,1,456,-0.3111447391310933,2,5,189,3,1.0,0.0,1,2,0,3,0,0,0,0,0,0,0
train,425,0.0,3,1,-0.8790771933208059,1,1,631,0.04198216265225837,2,4,681,3,1.0,0.0,1,2,0,3,0,0,0,0,0,0,0
train,426,0.0,3,1,0.022636409798708873,0,0,716,-0.9994325698551931,2,4,855,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,427,1.0,2,0,-0.12764919072121025,1,0,127,0.3080170928776245,2,5,151,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,428,1.0,2,0,-0.8039343930608464,0,0,225,0.3080170928776245,2,3,642,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,429,0.0,3,1,0.022636409798708873,0,0,597,-0.9345460513600208,1,4,252,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,430,1.0,3,1,0.17292201031862803,0,0,883,-0.8973710928725647,2,4,643,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,431,1.0,1,1,-0.12764919072121025,0,0,5,0.3302548388622302,2,4,83,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,432,1.0,3,0,0.5486360116184259,1,0,653,-0.1956744549476333,2,5,791,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,433,1.0,2,0,0.9243500129182237,1,0,855,0.3080170928776245,2,5,464,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,434,0.0,3,1,-0.9542199935807656,0,0,899,-1.0162688155091697,2,4,389,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,435,0.0,1,1,1.5254924149979003,1,0,92,1.1300734165818813,2,4,728,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,436,1.0,1,0,-1.1796483943606442,1,2,42,1.9620950176886103,2,3,131,4,,,1,4,0,4,0,0,0,0,0,0,0
train,437,0.0,3,0,-0.6536487925409272,2,2,923,0.6059461164873752,2,3,255,5,,,1,3,0,5,0,0,0,0,0,0,0
train,438,1.0,2,0,-0.42822039176104854,2,3,320,-0.03679533334104121,2,5,666,3,1.0,0.0,1,2,0,6,0,0,2,0,0,0,0
train,439,0.0,1,1,2.5774916186373344,1,4,122,2.822416949927071,2,4,257,6,1.0,0.0,2,4,0,6,0,0,0,0,0,0,0
train,440,0.0,2,1,0.09777921005866845,0,0,748,-0.6331710965388939,2,4,418,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,441,1.0,2,0,1.1497784136981024,1,1,781,0.3181807839015992,2,5,319,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,442,0.0,3,1,-0.7287915928008868,0,0,421,-0.7334904678356013,2,4,308,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,443,0.0,3,1,-0.35307759150108897,1,0,452,-0.9313998219224265,2,4,639,1,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0
train,444,1.0,2,0,-0.12764919072121025,0,0,147,-0.4162482943735053,2,5,661,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,445,1.0,3,1,0.022636409798708873,0,0,682,-0.8897815744786011,2,4,378,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,446,1.0,1,1,-1.93107639696024,0,2,397,1.5445282072479205,2,2,211,3,0.0,1.0,0,4,0,3,0,0,0,0,0,0,0
train,447,1.0,2,0,-1.2547911946206038,0,1,216,0.004305796780369308,2,3,516,2,0.0,1.0,1,2,0,2,0,1,0,0,0,0,0
train,448,1.0,1,1,0.32320761083854715,0,0,58,0.3302548388622302,2,4,717,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,449,1.0,3,0,-1.8559335967002804,2,1,259,-0.008773180737389738,0,3,44,4,0.0,1.0,0,2,0,4,0,1,0,0,0,0,3
train,450,1.0,1,1,1.6757780155178195,0,0,51,0.4780071666152079,2,4,641,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,451,0.0,2,1,0.4734932113584663,1,2,767,0.37727095438749586,2,4,836,4,1.0,0.0,2,3,0,4,0,0,1,0,0,0,0
train,452,0.0,3,1,0.022636409798708873,1,0,679,0.029129397561104525,2,4,304,1,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,453,0.0,1,1,0.022636409798708873,0,0,31,0.37727095438749586,0,4,256,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,454,1.0,1,1,1.4503496147379407,1,0,107,1.6369773212795466,0,4,288,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,455,0.0,3,1,0.022636409798708873,0,0,725,-0.8973710928725647,2,4,624,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,456,1.0,3,1,-0.0525063904612507,0,0,522,-0.9163224516047415,0,4,369,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,457,0.0,1,1,2.652634418897294,0,0,94,0.3302548388622302,2,4,523,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,458,1.0,1,0,0.5486360116184259,1,0,109,1.0489095647809525,2,5,404,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,459,1.0,2,0,1.5254924149979003,0,0,782,-0.6331710965388939,2,3,796,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,460,0.0,3,1,0.022636409798708873,0,0,643,-0.9345460513600208,1,4,584,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,461,1.0,1,1,1.3752068144779812,0,0,123,0.3302548388622302,2,4,20,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,462,0.0,3,1,0.32320761083854715,0,0,589,-0.8973710928725647,2,4,540,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,463,0.0,1,1,1.3000640142180215,0,0,9,0.7275745706154116,2,4,275,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,464,0.0,2,1,1.3752068144779812,0,0,154,-0.4162482943735053,2,4,524,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,465,0.0,3,1,0.022636409798708873,0,0,736,-0.8973710928725647,2,4,481,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,466,0.0,3,1,0.6237788118783855,0,0,874,-1.026495343233343,2,4,291,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,467,0.0,2,1,-0.6536487925409272,0,0,177,-0.20214223108271204,2,4,121,3,0.0,0.0,1,2,0,3,0,0,0,0,0,0,0
train,468,0.0,1,1,1.9763492165576577,0,0,57,0.3302548388622302,2,4,745,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,469,0.0,3,1,0.022636409798708873,0,0,579,-0.9377012828969695,1,4,711,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,470,1.0,3,0,-2.1752904978051086,2,1,259,-0.008773180737389738,0,3,44,4,0.0,1.0,0,2,0,4,0,1,0,0,0,0,3
train,471,0.0,3,1,0.022636409798708873,0,0,367,-0.9994325698551931,2,4,399,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,472,0.0,3,1,0.6237788118783855,0,0,352,-0.82515440515439,2,4,115,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,473,1.0,2,0,0.2480648105785876,1,2,767,0.37727095438749586,2,5,836,4,1.0,0.0,2,3,0,4,0,0,1,0,0,0,0
train,474,1.0,2,0,-0.5033631920210081,0,0,856,-0.35558710174622365,0,5,377,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,475,0.0,3,0,-0.5785059922809677,0,0,697,-0.6986025879484649,2,3,770,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,476,0.0,1,1,0.7740644123983046,0,0,2,1.0517741972498704,2,4,153,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,477,0.0,2,1,0.32320761083854715,1,0,338,0.08217950756335624,2,4,659,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,478,0.0,3,1,-0.0525063904612507,1,0,433,-1.0270708425957185,2,4,100,1,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0
train,479,0.0,3,1,-0.5785059922809677,0,0,561,-0.9638169307067413,2,4,393,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,480,1.0,3,0,-2.081361997480159,0,1,337,-0.47384902073223223,2,3,342,2,0.0,1.0,0,2,0,2,0,0,0,0,0,0,0
train,481,0.0,3,1,-1.555362395660442,5,2,774,0.9402016419508685,2,2,292,8,0.0,1.0,1,4,0,8,0,0,0,1,0,3,0
train,482,0.0,2,1,0.022636409798708873,0,0,178,-0.20214223108271204,2,4,264,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,483,0.0,3,1,1.5254924149979003,0,0,728,-0.8973710928725647,2,4,688,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,484,1.0,3,0,2.5023488183773748,0,0,671,-0.7243389408751978,2,5,808,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,485,1.0,1,1,-0.35307759150108897,1,0,81,1.6608875331532353,0,4,80,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,486,0.0,3,0,-1.4802195954004824,3,1,670,0.2860176987446175,2,3,434,5,0.0,1.0,1,3,0,5,0,0,0,0,0,4,0
train,487,1.0,1,0,0.3983504110985067,1,0,120,1.6478865536221916,2,5,356,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,488,0.0,1,1,2.126634817077577,0,0,77,0.4496389741206085,0,4,403,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,489,0.0,3,1,0.022636409798708873,0,0,709,-0.8973710928725647,2,4,752,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,490,1.0,3,1,-1.555362395660442,1,1,768,-0.2086481654097996,2,2,175,3,0.0,1.0,1,2,0,3,0,0,0,0,0,0,2
train,491,0.0,3,1,0.022636409798708873,1,0,680,0.029129397561104525,2,4,304,1,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,492,0.0,3,1,-0.6536487925409272,0,0,889,-0.9994325698551931,2,4,853,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,493,0.0,1,1,1.901206416297698,0,0,52,0.4780071666152079,2,4,534,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,494,0.0,1,1,3.1034912204570517,0,0,824,0.998582467431275,0,4,30,1,0.0,0.0,3,4,1,1,0,0,0,0,0,0,0
train,495,0.0,3,1,-0.6536487925409272,0,0,712,-0.8973710928725647,2,4,760,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,496,0.0,3,1,-0.8790771933208059,0,0,234,-0.3069779148313466,0,4,863,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,497,1.0,1,0,1.8260636160377386,1,0,626,1.495661041802156,0,3,240,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,498,0.0,3,1,1.901206416297698,0,0,772,-0.26212543927689064,2,4,721,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,499,0.0,1,0,-0.35307759150108897,1,2,48,2.2176048685489933,2,5,16,6,1.0,0.0,1,4,0,6,0,0,1,0,0,0,0
train,500,0.0,3,1,-0.42822039176104854,0,0,549,-0.9287889827748592,2,4,779,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,501,0.0,3,1,-0.9542199935807656,0,0,349,-0.82515440515439,2,4,119,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,502,0.0,3,0,-0.6536487925409272,0,0,593,-0.9345460513600208,1,3,122,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,503,0.0,3,0,0.022636409798708873,0,0,373,-0.9498764081001405,1,3,590,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,504,0.0,3,0,0.5486360116184259,0,0,672,-0.7243389408751978,2,3,421,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,505,1.0,1,0,-1.029362793840725,0,0,0,1.6046358074792748,2,3,480,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,506,0.0,1,1,-0.8790771933208059,1,0,833,1.8559885040597879,0,4,627,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,507,1.0,2,0,0.2480648105785876,0,2,238,0.3080170928776245,2,5,652,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,508,1.0,1,1,0.022636409798708873,0,0,13,0.3302548388622302,2,4,96,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,509,0.0,3,1,-0.12764919072121025,0,0,742,0.15608735021225795,2,4,594,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
train,510,1.0,3,1,-0.2779347912411294,0,0,103,1.1415603065113535,2,4,427,8,0.0,0.0,1,4,0,8,0,0,0,0,0,0,0
train,511,1.0,3,1,-0.0525063904612507,0,0,657,-0.9345460513600208,1,4,188,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,512,0.0,3,1,0.022636409798708873,0,0,888,-0.8973710928725647,2,4,831,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,513,1.0,1,1,0.4734932113584663,0,0,790,0.31969729021876797,2,4,507,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,514,1.0,1,0,1.8260636160377386,1,0,818,1.1959008739946497,0,5,687,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,515,0.0,3,1,-0.42822039176104854,0,0,491,-0.9670571592578094,2,4,157,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,516,0.0,1,1,1.3000640142180215,0,0,628,0.5948489120554612,2,4,825,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,517,1.0,2,0,0.32320761083854715,0,0,765,-0.6331710965388939,2,5,439,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,518,0.0,3,1,-0.35307759150108897,0,0,645,0.22974484480448726,1,4,692,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
train,519,1.0,2,0,0.4734932113584663,1,0,141,0.3080170928776245,2,5,26,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,520,0.0,3,1,0.17292201031862803,0,0,524,-0.9163224516047415,2,4,618,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,521,1.0,1,0,0.022636409798708873,0,0,85,1.6895048010660176,2,3,631,4,0.0,0.0,1,4,0,4,0,0,0,0,0,0,0
train,522,0.0,3,1,-0.5785059922809677,0,0,534,-0.9163224516047415,2,4,822,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,523,0.0,3,1,0.022636409798708873,0,0,231,-1.0027793180077396,0,4,419,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,524,1.0,1,0,1.074635613438143,0,1,10,1.1696506565885356,0,5,341,2,1.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,525,0.0,3,1,0.022636409798708873,0,0,294,-1.0022163539847027,0,4,396,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,526,0.0,3,1,0.8116358125282843,0,0,613,-0.9345460513600208,1,4,244,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,527,1.0,2,0,1.5254924149979003,0,0,918,-0.6331710965388939,2,3,667,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,528,0.0,1,1,2.051492016817617,0,0,796,2.6352048823977587,2,4,245,4,0.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,529,0.0,3,1,0.698921612138345,0,0,335,-0.9127086512392576,2,4,705,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,530,0.0,2,1,-0.5033631920210081,2,1,318,-0.5412218046655712,2,4,343,1,1.0,0.0,1,2,0,4,0,0,0,0,0,0,0
train,531,1.0,2,0,-2.081361997480159,1,1,238,0.3080170928776245,2,3,652,3,0.0,1.0,0,3,0,3,0,1,0,0,0,0,1
train,532,0.0,3,1,0.022636409798708873,0,0,239,-1.0022163539847027,0,4,800,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,533,0.0,3,1,-0.9542199935807656,1,1,284,-1.0022163539847027,0,4,234,1,1.0,0.0,1,0,0,3,0,0,0,0,0,0,0
train,534,1.0,3,0,0.5486360116184259,0,2,261,0.14824534059443958,0,5,634,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,535,0.0,3,0,0.022636409798708873,0,0,347,-0.82515440515439,2,3,115,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,536,1.0,2,0,-1.7056479961803612,0,2,781,0.3181807839015992,2,3,319,3,0.0,1.0,1,3,0,3,0,1,0,0,0,0,0
train,537,0.0,1,1,1.1497784136981024,0,0,30,0.3302548388622302,2,4,112,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,538,1.0,1,0,0.022636409798708873,0,0,836,1.830870079010615,0,3,431,3,0.0,0.0,1,4,0,3,0,0,0,0,0,0,0
train,539,0.0,3,1,2.9532056199371324,0,0,586,-0.304007156479428,2,4,672,2,0.0,0.0,3,2,0,2,0,0,0,0,0,0,0
train,540,1.0,1,0,-0.5785059922809677,0,2,96,0.998490757161484,0,3,262,1,0.0,1.0,1,4,0,3,0,0,0,0,0,0,0
train,541,1.0,1,0,0.4734932113584663,0,2,927,1.3896291702961734,2,3,180,2,,,2,4,0,3,0,0,0,0,0,0,0
train,542,0.0,3,0,-1.555362395660442,4,2,458,0.5048100013229886,2,3,21,7,0.0,1.0,1,3,0,7,0,0,0,1,0,5,0
train,543,0.0,3,0,-1.405076795140523,4,2,458,0.5048100013229886,2,3,21,7,0.0,1.0,1,3,0,7,0,0,0,1,0,5,0
train,544,1.0,2,1,0.17292201031862803,1,0,316,0.3080170928776245,2,4,62,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,545,0.0,1,1,1.5254924149979003,1,0,836,1.830870079010615,0,4,216,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,546,0.0,1,1,2.5774916186373344,0,0,685,0.3080170928776245,2,4,568,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,547,1.0,2,0,-0.8039343930608464,1,0,316,0.3080170928776245,2,5,62,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,548,1.0,2,1,0.022636409798708873,0,0,859,-0.35032140330389616,0,4,605,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,549,0.0,3,1,0.2480648105785876,1,1,582,0.0581092805802761,2,4,290,3,1.0,0.0,2,2,0,3,0,0,1,0,0,0,0
train,550,1.0,2,1,-1.6305051959204018,1,1,762,0.6776031170081337,2,2,195,4,0.0,1.0,1,3,0,4,0,0,0,1,0,0,0
train,551,1.0,1,1,-0.9542199935807656,0,2,106,1.875711789558209,0,4,786,4,1.0,0.0,1,4,0,4,0,0,0,0,0,0,0
train,552,0.0,2,1,-0.20279199098116985,0,0,195,0.3080170928776245,2,4,718,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,553,0.0,3,1,0.022636409798708873,0,0,389,-0.9246094669436385,1,4,582,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,554,1.0,3,1,-0.5785059922809677,0,0,227,-1.0027793180077396,0,4,433,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
